Code prdt,DESIGNATION,Classe,Date,month,year,vente,stock,Total,cg,ipp,pfc,cde,hedelix,respi,gastro,otc,mb,vip,P_valeur,feature
PF110,Tallis 1% crème dermique tube 15GR,C,2023-07-01,7,2023,3577.0,4178.0,6307.0,1,1,1,1,0,0,0,0,0,0,0.06267665,5270.816555781
PF118,"Pradis 0,1% solution buvable flacon 200 ML",B,2023-07-01,7,2023,1636.0,2108.0,1800.0,1,1,1,1,0,0,0,0,0,0,0.257555938,1838.1674358
PF119,Pradis 10MG suppositoire boite de 10,NC,2023-07-01,7,2023,2365.0,6582.0,1944.0,1,1,1,1,0,0,0,0,0,0,0.779211485,1394.608694976
PF120,Axen 100 MG suppositoire boite de 10,A-,2023-07-01,7,2023,21992.0,47295.0,28284.0,1,1,1,1,0,0,0,0,0,0,0.502098728,29220.862471872
PF130,Aciclovir Opalia 200MG comprimé boite de 30,C,2023-07-01,7,2023,720.0,1468.0,757.0,1,1,1,1,0,0,0,0,0,0,0.613787704,846.337505643
PF132,Tallis spray 1% flacon 15 ML,NC,2023-07-01,7,2023,680.0,1970.0,963.0,1,1,1,1,0,0,0,0,0,0,0.568704124,730.559574846
PF135,Fer Plus solution buvable flacon 250ML,A+,2023-07-01,7,2023,8917.0,21090.0,9663.0,1,1,1,1,0,0,0,0,0,0,0.012466042,7795.864418913
PF136,Fluderm 0.005% pomade dermique tube 30G,NC,2023-07-01,7,2023,5218.0,9103.0,5075.0,1,1,1,1,0,0,0,0,0,0,0.131928892,3632.232507925
PF137,Cortinase 64MCG spray nasal flacon 120 dose,A+,2023-07-01,7,2023,3352.0,10474.0,2907.0,1,1,1,1,0,0,0,0,0,0,0.045168261,1859.992516449
PF142,Rinosal 50MCG spray nasal 120 doses,A0,2023-07-01,7,2023,7066.0,23451.0,6555.0,1,1,1,1,0,0,0,0,0,0,0.050646489,4650.686675385
PF143,Domper suspension buvable flacon 200 ML,NC,2023-07-01,7,2023,4639.0,8933.0,8236.0,1,1,1,1,0,0,0,0,0,0,0.113364591,9015.7920983
PF145,Gaba 300 MG gélule boite de 90,A0,2023-07-01,7,2023,1021.0,1773.0,1263.0,1,1,1,1,0,0,0,0,0,0,0.300621583882475,1400.774598759
PF148,Domper comprimé 10 MG boite de 40,NC,2023-07-01,7,2023,9002.0,15187.0,14308.0,1,1,1,1,0,0,0,0,0,0,0.056522777,16801.230767636
PF149,Afusidic 250 MG comprimé pelliculé boite de 10,A0,2023-07-01,7,2023,3091.0,6957.0,6131.0,1,1,1,1,0,0,0,0,0,0,0.133148919,10212.435754809
PF151,Prilia crème dermique tube 30,A0,2023-07-01,7,2023,11991.0,22646.0,12213.0,1,1,1,1,0,0,0,0,0,0,0.006759773,11432.74037481
PF157,Ippsium 20 MG gélule boite de 14,NC,2023-07-01,7,2023,2962.0,5982.0,2675.0,1,1,1,1,0,0,0,0,0,0,0.382640863,2243.023208575
PF158,Ippsium 20 MG gélule boite de 28,NC,2023-07-01,7,2023,1800.0,4532.0,2059.0,1,1,1,1,0,0,0,0,0,0,0.044810491,1811.855596539
PF159,Ippsium 40 MG gélule boite de 14,A0,2023-07-01,7,2023,3387.0,6756.0,3286.0,1,1,1,1,0,0,0,0,0,0,0.213297022,2867.021655554
PF160,Ippsium 40 MG gélule boite de 28,A0,2023-07-01,7,2023,2870.0,7124.0,3042.0,1,1,1,1,0,0,0,0,0,0,0.001548314,2343.059460378
PF161,Ecorex LP 150MG ovule boite de 1,C,2023-07-01,7,2023,5233.0,13715.0,5716.0,1,1,1,1,0,0,0,0,0,0,0.221859671,6081.7169107400005
PF162,Itragyn 100 gélule boite de 4,C,2023-07-01,7,2023,1166.0,3639.0,816.0,1,1,1,1,0,0,0,0,0,0,0.5247232,620.123017248
PF166,"Zenexor 37,5 MG gélule LP",NC,2023-07-01,7,2023,1209.0,3126.0,854.0,1,1,1,1,0,0,0,0,0,0,0.300621583882475,655.87588997
PF167,Zenexor 75 MG gélule LP,A+,2023-07-01,7,2023,2248.0,4877.0,2564.0,1,1,1,1,0,0,0,0,0,0,0.368193092,2444.737534792
PF168,Diamezid 30 MG comprimé boite de 30,NC,2023-07-01,7,2023,5923.0,10365.0,5176.0,1,1,1,1,0,0,0,0,0,0,0.145434152,4372.419058984
PF173,Fer Plus solution buvable stick boite de 32,NC,2023-07-01,7,2023,2812.0,6495.0,2938.0,1,1,1,1,0,0,0,0,0,0,0.042586428,2339.612918526
PF177,Ippsium 20 MG gélule boite de 7,NC,2023-07-01,7,2023,4451.0,7855.0,5470.0,1,1,1,1,0,0,0,0,0,0,0.76063029,5517.32028625
PF182,Amustil crème tube de 70 G,A0,2023-07-01,7,2023,12654.0,20859.0,20214.0,1,1,1,1,0,0,0,0,0,0,0.001033907,45087.644319372
PF186,Afusidic 250 MG comprimé pelliculé boite de 20,A0,2023-07-01,7,2023,8406.0,10972.0,12509.0,1,1,1,1,0,0,0,0,0,0,0.127750021,18344.519263413
PF187,Gaba 300 MG gélule boite de 50,NC,2023-07-01,7,2023,1196.0,2352.0,1038.0,1,1,1,1,0,0,0,0,0,0,0.143075463,788.419944906
PF189,Diamezid 60MG comprimé boite de 30,A0,2023-07-01,7,2023,8943.0,13190.0,7800.0,1,1,1,1,0,0,0,0,0,0,0.361758799,6795.3619578
PF202,Psoriasone pommade tube 60G,B,2023-07-01,7,2023,782.0,1857.0,971.0,1,1,1,1,0,0,0,0,0,0,0.515502215,820.496254532
PF208,Goldix Duo sachet dose,NC,2023-07-01,7,2023,689.0,5653.0,128.0,1,1,1,1,0,0,0,0,0,0,0.995675266,213.791621888
PF209,Eolide Easy Flow 200,A-,2023-07-01,7,2023,3193.0,10975.0,2944.0,1,1,1,1,0,0,0,0,0,0,0.114394343,5055.563565696
PF210,Eolide Easy Flow 400,A-,2023-07-01,7,2023,3850.0,11720.0,2434.0,1,1,1,1,0,0,0,0,0,0,0.058081095,4488.954387264
PF215,Aciryl 150 mg boite de 60,A+,2023-07-01,7,2023,605.0,1766.0,1056.0,1,1,1,1,0,0,0,0,0,0,0.300621583882475,889.27279056
PF216,Aciryl 75mg boite de 15,C,2023-07-01,7,2023,680.0,1758.0,864.0,1,1,1,1,0,0,0,0,0,0,0.300621583882475,994.009201632
PF217,Notos Easy Flow boite de 30,NC,2023-07-01,7,2023,2182.0,4965.0,3078.0,1,1,1,1,0,0,0,0,0,0,0.013163058,3582.139091562
PF218,Notos Easy Flow boite de 60,A0,2023-07-01,7,2023,1846.0,4175.0,2376.0,1,1,1,1,0,0,0,0,0,0,0.171138821,2535.582089304
PF219,Painofen enfant-nourrissons flacon 120,B,2023-07-01,7,2023,3053.0,9603.0,1730.0,1,1,1,1,0,0,0,0,0,0,0.820513498,1644.2250032099998
PF220,Zanidip 20 MG comprimé pelliculé,A0,2023-07-01,7,2023,7436.0,12788.0,7291.0,1,1,1,1,0,0,0,0,0,0,0.284157653,6703.778419781
PF222,Pyrimag solution buvable sachet dose 10,NC,2023-07-01,7,2023,2535.0,5336.0,2281.0,1,1,1,1,0,0,0,0,0,0,0.307716483,2644.040346896
PF233,Calperos 500 MG comprimé boite de 30,A0,2023-07-01,7,2023,28227.0,57072.0,0.0,1,1,1,1,0,0,0,0,0,0,0.178147477,0.0
PF234,Ortoton 750 MG boite de 50,NC,2023-07-01,7,2023,2953.0,6213.0,2075.0,1,1,1,1,0,0,0,0,0,0,0.139358736,1795.0076423
PF235,Ortoton 750 MG boite de 20,A0,2023-07-01,7,2023,8463.0,15578.0,8042.0,1,1,1,1,0,0,0,0,0,0,0.074503238,7354.12986218
PF240,Valcyvir 500 MG comprimé boite de 10,NC,2023-07-01,7,2023,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.300621583882475,0.0
PF242,Astair 5 MG comprimé boite de 30,B,2023-07-01,7,2023,719.0,2940.0,756.0,1,1,1,1,0,0,0,0,0,0,0.000899399,498.643325964
PF243,Astair 10 MG comprimé boite de 30,A+,2023-07-01,7,2023,2181.0,4652.0,1858.0,1,1,1,1,0,0,0,0,0,0,0.000424571,1578.322907528
PF246,notos combi 200 mg boite de 12,A0,2023-07-01,7,2023,2072.0,5034.0,1580.0,1,1,1,1,0,0,0,0,0,0,0.006360019,1074.6488184
PF248,Aciryl 150 MG boite de 30,C,2023-07-01,7,2023,189.0,742.0,182.0,1,1,1,1,0,0,0,0,0,0,0.300621583882475,218.60526324
PF249,Aciryl 75 MG boite de 60,C,2023-07-01,7,2023,187.0,577.0,168.0,1,1,1,1,0,0,0,0,0,0,0.300621583882475,161.09589048
PF250,Alezine 5 MG boite de 30,NC,2023-07-01,7,2023,0.0,33.0,540.0,1,1,1,1,0,0,0,0,0,0,0.199444867,452.54204064
PF259,Xtiova Easy Flow 18,A+,2023-07-01,7,2023,3215.0,7143.0,3171.0,1,1,1,1,0,0,0,0,0,0,0.125902166,2674.722689394
PF260,"Elixtra comprimé 2,5 MG boite de 20",B,2023-07-01,7,2023,1280.0,3065.0,1365.0,1,1,1,1,0,0,0,0,0,0,0.546452423,2983.8577532400004
PF261,Elixtra comprimé 5 MG boite de 20,A+,2023-07-01,7,2023,1881.0,3942.0,2121.0,1,1,1,1,0,0,0,0,0,0,0.281190005,1981.880644842
PF262,"Elixtra comprimé 2,5 MG boite de 60",A+,2023-07-01,7,2023,1686.0,3442.0,1938.0,1,1,1,1,0,0,0,0,0,0,0.328006274,2159.900480616
PF263,Elixtra comprimé 5 MG boite de 60,A+,2023-07-01,7,2023,3130.0,5431.0,4150.0,1,1,1,1,0,0,0,0,0,0,0.25979876,4336.30031015
PF266,Psoriasone pommade tube boite de 2,NC,2023-07-01,7,2023,293.0,945.0,626.0,1,1,1,1,0,0,0,0,0,0,0.300621583882475,1612.6649746320002
PFC005,Ialugyn ovules boite de 10,C,2023-07-01,7,2023,1699.0,7544.0,1515.0,1,1,1,1,0,0,0,0,0,0,0.045409415,1362.2958189150002
PFC007,Asterane stick boite de 20,NC,2023-07-01,7,2023,497.0,3647.0,527.0,1,1,1,1,0,0,0,0,0,0,0.612110862,402.365871254
PFC008,Ialufresh gel buccal flacon 20GR,NC,2023-07-01,7,2023,495.0,1693.0,742.0,1,1,1,1,0,0,0,0,0,0,0.169886855,455.538789076
PFC009,Ialuskin crème flacon 70 GR,NC,2023-07-01,7,2023,449.0,1311.0,195.0,1,1,1,1,0,0,0,0,0,0,0.130954442,202.02849966
PFC010,Ialufresh spray buccal flacon 30ML,NC,2023-07-01,7,2023,666.0,2105.0,766.0,1,1,1,1,0,0,0,0,0,0,0.232226326,434.849528114
PFC011,Asterane soin lavant doux flacon 30,NC,2023-07-01,7,2023,1454.0,5679.0,871.0,1,1,1,1,0,0,0,0,0,0,0.05208031,686.0811290839999
PFC017,Fer Max gélule boite de 30,NC,2023-07-01,7,2023,994.0,4177.0,602.0,1,1,1,1,0,0,0,0,0,0,0.210799437,431.44106321400005
PFC018,Asepsil 2% solution alcoolisée flacon 250 ML,NC,2023-07-01,7,2023,31.0,3881.0,66.0,1,1,1,1,0,0,0,0,0,0,0.973201232,148.825352082
PFC024,Siliskin gel flacon 15 G,NC,2023-07-01,7,2023,554.0,1720.0,141.0,1,1,1,1,0,0,0,0,0,0,0.069271097,147.130434801
PFC034,Zinc Plus 25 MG gélule boite de 30,C,2023-07-01,7,2023,813.0,16696.0,125.0,1,1,1,1,0,0,0,0,0,0,0.966930671,229.89475525
PFC035,Quercetine Plus gélule boite de 30,NC,2023-07-01,7,2023,279.0,2267.0,118.0,1,1,1,1,0,0,0,0,0,0,0.998419726,136.214387842
PFC039,Argino-B Plus boite de 30,A0,2023-07-01,7,2023,4038.0,14663.0,2982.0,1,1,1,1,0,0,0,0,0,0,0.083052528,4435.883424714
PFC040,Ialusoph sachet dose boite de 20,A0,2023-07-01,7,2023,4002.0,10698.0,2415.0,1,1,1,1,0,0,0,0,0,0,0.047747046,1052.53634724
PFC044,Ialuflex Plus comprimé boite de 60,NC,2023-07-01,7,2023,2196.0,5066.0,1579.0,1,1,1,1,0,0,0,0,0,0,0.008441007,780.394110691
PFC045,Hedelix sirop flacon de 120ML,A+,2023-07-01,7,2023,4052.0,84920.0,115.0,1,1,1,1,0,0,0,0,0,0,0.010444178,30.08841577
PF009,Amuchina 5% solution externe flacon 250 ML,A-,2023-08-01,8,2023,50729.0,53001.0,60205.0,1,1,0,1,1,0,0,0,0,0,0.776231508,67919.91903239
PF012,"Dermosone 0,05% crème dermique tube 15GR",A0,2023-08-01,8,2023,35756.0,48204.0,42379.0,1,1,0,1,1,0,0,0,0,0,0.205630823,42015.131193744
PF013,"Dermosone 0,05% pomade dermique tube 15GR",A0,2023-08-01,8,2023,49003.0,75724.0,45024.0,1,1,0,1,1,0,0,0,0,0,0.462327689,43342.682635392
PF014,"Fluskin 0,05% gel dermique tube 30GR",B,2023-08-01,8,2023,4182.0,6738.0,1784.0,1,1,0,1,1,0,0,0,0,0,0.313386971,1476.737369856
PF017,"Dermosone Neo 0,05% pomade dermique tube 15GR",B,2023-08-01,8,2023,245.0,38.0,0.0,1,1,0,1,1,0,0,0,0,0,0.999999976,0.0
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2023-08-01,8,2023,11499.0,19882.0,12460.0,1,1,0,1,1,0,0,0,0,0,0.047868432,14924.82535054
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2023-08-01,8,2023,7232.0,10268.0,0.0,1,1,0,1,1,0,0,0,0,0,0.90718478,0.0
PF023,Verax Blu bain de bouche flacon 120ML,A0,2023-08-01,8,2023,37569.0,59423.0,34858.0,1,1,0,1,1,0,0,0,0,0,0.425879642,37315.142476622
PF024,Ecorex 1% crème dermique tube 30GR,A0,2023-08-01,8,2023,24109.0,34481.0,24280.0,1,1,0,1,1,0,0,0,0,0,0.111177372,27024.498905
PF031,Ecorex 150MG ovule boite de 3,B,2023-08-01,8,2023,8847.0,16757.0,8512.0,1,1,0,1,1,0,0,0,0,0,0.094307124,10254.872755456
PF036,"Dermosalic 0,05% pomade dermique tube 30GR",A0,2023-08-01,8,2023,63240.0,89168.0,65322.0,1,1,0,1,1,0,0,0,0,0,0.087291744,72809.293799718
PF037,"Dermosalic 0,05% lotion flacon 30GR",A0,2023-08-01,8,2023,17982.0,30602.0,18601.0,1,1,0,1,1,0,0,0,0,0,0.360531278,19861.259137225
PF049,"Glyss 0,77G suppositoire nourrisson boite de 10",B,2023-08-01,8,2023,18657.0,28524.0,20412.0,1,1,0,1,1,0,0,0,0,0,0.068225186,18804.782328444
PF065,Diclopal 1% gel dermique tube 50 GR,NC,2023-08-01,8,2023,3646.0,1778.0,4983.0,1,1,0,1,1,0,0,0,0,0,0.270431284,5118.203026431
PF066,Diclopal 100MG suppositoire boite de 10,NC,2023-08-01,8,2023,9187.0,15688.0,9720.0,1,1,0,1,1,0,0,0,0,0,0.330101672,9866.0381886
PF068,"Bromisol 0,2% solution buvable flacon 60ML",NC,2023-08-01,8,2023,4103.0,6758.0,3350.0,1,1,0,1,1,0,0,0,0,0,0.473711674,2719.30548635
PF076,Aciclovir 5% crème dermique tube 5 GR,A+,2023-08-01,8,2023,15875.0,18043.0,20400.0,1,1,0,1,1,0,0,0,0,0,0.008851811,32778.6430104
PF083,Mycorex 1% crème dermique tube 30 GR,NC,2023-08-01,8,2023,2726.0,6328.0,2500.0,1,1,0,1,1,0,0,0,0,0,0.188558848,2694.202515
PF090,Aciclovir 8% suspension buvable flacon 125ML,B,2023-08-01,8,2023,1154.0,1589.0,1296.0,1,1,0,1,1,0,0,0,0,0,0.192227015,1067.146589088
PF091,Tussipax sirop enfant flacon 125ML,NC,2023-08-01,8,2023,1555.0,11364.0,1366.0,1,1,0,1,1,0,0,0,0,0,0.969332145,1677.41547554
PF097,Afusidic 2% crème dermique tube 15GR,A0,2023-08-01,8,2023,26453.0,26313.0,25313.0,1,1,0,1,1,0,0,0,0,0,0.137426862,32002.85860837
PF098,"Moment 200 gouttes buvables flacon 12,5ML",NC,2023-08-01,8,2023,7904.0,10903.0,10390.0,1,1,0,1,1,0,0,0,0,0,0.171788393,11951.93504829
PF109,Relaxil 4MG,B,2023-08-01,8,2023,1210.0,2247.0,1000.0,1,1,0,1,1,0,0,0,0,0,0.412399179,1405.360922
PF110,Tallis 1% crème dermique tube 15GR,C,2023-08-01,8,2023,2267.0,5448.0,2000.0,1,1,0,1,1,0,0,0,0,0,0.06267665,1418.495158
PF118,"Pradis 0,1% solution buvable flacon 200 ML",B,2023-08-01,8,2023,1042.0,908.0,432.0,1,1,0,1,1,0,0,0,0,0,0.257555938,508.082194944
PF119,Pradis 10MG suppositoire boite de 10,NC,2023-08-01,8,2023,2640.0,5279.0,2160.0,1,1,0,1,1,0,0,0,0,0,0.779211485,2886.66666648
PF120,Axen 100 MG suppositoire boite de 10,A-,2023-08-01,8,2023,25939.0,37778.0,29444.0,1,1,0,1,1,0,0,0,0,0,0.502098728,26780.647219936
PF130,Aciclovir Opalia 200MG comprimé boite de 30,C,2023-08-01,8,2023,607.0,1456.0,843.0,1,1,0,1,1,0,0,0,0,0,0.613787704,833.899240074
PF132,Tallis spray 1% flacon 15 ML,NC,2023-08-01,8,2023,825.0,1731.0,1185.0,1,1,0,1,1,0,0,0,0,0,0.568704124,942.756309825
PF135,Fer Plus solution buvable flacon 250ML,A+,2023-08-01,8,2023,11905.0,18480.0,13990.0,1,1,0,1,1,0,0,0,0,0,0.012466042,14514.74983277
PF136,Fluderm 0.005% pomade dermique tube 30G,NC,2023-08-01,8,2023,4870.0,7685.0,4574.0,1,1,0,1,1,0,0,0,0,0,0.131928892,4306.825025994
PF137,Cortinase 64MCG spray nasal flacon 120 dose,A+,2023-08-01,8,2023,3883.0,8057.0,4404.0,1,1,0,1,1,0,0,0,0,0,0.045168261,4256.7982069320005
PF142,Rinosal 50MCG spray nasal 120 doses,A0,2023-08-01,8,2023,8277.0,18807.0,7072.0,1,1,0,1,1,0,0,0,0,0,0.050646489,6015.1712816
PF143,Domper suspension buvable flacon 200 ML,NC,2023-08-01,8,2023,3882.0,6967.0,3288.0,1,1,0,1,1,0,0,0,0,0,0.113364591,2900.790001776
PF145,Gaba 300 MG gélule boite de 90,A0,2023-08-01,8,2023,937.0,1761.0,936.0,1,1,0,1,1,0,0,0,0,0,0.300621583882475,700.673468976
PF148,Domper comprimé 10 MG boite de 40,NC,2023-08-01,8,2023,9109.0,12497.0,10690.0,1,1,0,1,1,0,0,0,0,0,0.056522777,11930.597611779998
PF149,Afusidic 250 MG comprimé pelliculé boite de 10,A0,2023-08-01,8,2023,4800.0,4781.0,4592.0,1,1,0,1,1,0,0,0,0,0,0.133148919,5421.465854335999
PF151,Prilia crème dermique tube 30,A0,2023-08-01,8,2023,12236.0,19470.0,12318.0,1,1,0,1,1,0,0,0,0,0,0.006759773,13462.751206872
PF157,Ippsium 20 MG gélule boite de 14,NC,2023-08-01,8,2023,2986.0,5749.0,2320.0,1,1,0,1,1,0,0,0,0,0,0.382640863,2322.24523336
PF158,Ippsium 20 MG gélule boite de 28,NC,2023-08-01,8,2023,1781.0,4522.0,1135.0,1,1,0,1,1,0,0,0,0,0,0.044810491,885.037766195
PF159,Ippsium 40 MG gélule boite de 14,A0,2023-08-01,8,2023,3170.0,6545.0,2400.0,1,1,0,1,1,0,0,0,0,0,0.213297022,2566.056468
PF160,Ippsium 40 MG gélule boite de 28,A0,2023-08-01,8,2023,2913.0,6548.0,2794.0,1,1,0,1,1,0,0,0,0,0,0.001548314,2581.330954422
PF161,Ecorex LP 150MG ovule boite de 1,C,2023-08-01,8,2023,6690.0,11440.0,5600.0,1,1,0,1,1,0,0,0,0,0,0.221859671,5904.2084864
PF162,Itragyn 100 gélule boite de 4,C,2023-08-01,8,2023,1486.0,2745.0,1435.0,1,1,0,1,1,0,0,0,0,0,0.5247232,1332.609158195
PF166,"Zenexor 37,5 MG gélule LP",NC,2023-08-01,8,2023,1255.0,2753.0,1360.0,1,1,0,1,1,0,0,0,0,0,0.300621583882475,1558.60637464
PF167,Zenexor 75 MG gélule LP,A+,2023-08-01,8,2023,2556.0,4408.0,2940.0,1,1,0,1,1,0,0,0,0,0,0.368193092,2893.91202492
PF168,Diamezid 30 MG comprimé boite de 30,NC,2023-08-01,8,2023,5819.0,9566.0,4860.0,1,1,0,1,1,0,0,0,0,0,0.145434152,4351.8270033
PF173,Fer Plus solution buvable stick boite de 32,NC,2023-08-01,8,2023,3617.0,5699.0,4023.0,1,1,0,1,1,0,0,0,0,0,0.042586428,3691.33152939
PF177,Ippsium 20 MG gélule boite de 7,NC,2023-08-01,8,2023,4141.0,7323.0,3320.0,1,1,0,1,1,0,0,0,0,0,0.76063029,3865.76271188
PF182,Amustil crème tube de 70 G,A0,2023-08-01,8,2023,12687.0,19521.0,15580.0,1,1,0,1,1,0,0,0,0,0,0.001033907,8967.78314046
PF186,Afusidic 250 MG comprimé pelliculé boite de 20,A0,2023-08-01,8,2023,10648.0,10414.0,11184.0,1,1,0,1,1,0,0,0,0,0,0.127750021,12688.513127904
PF187,Gaba 300 MG gélule boite de 50,NC,2023-08-01,8,2023,1167.0,2095.0,1477.0,1,1,0,1,1,0,0,0,0,0,0.143075463,1823.895696574
PF189,Diamezid 60MG comprimé boite de 30,A0,2023-08-01,8,2023,8922.0,14512.0,9375.0,1,1,0,1,1,0,0,0,0,0,0.361758799,9485.911275
PF202,Psoriasone pommade tube 60G,B,2023-08-01,8,2023,822.0,1545.0,974.0,1,1,0,1,1,0,0,0,0,0,0.515502215,1050.824212988
PF208,Goldix Duo sachet dose,NC,2023-08-01,8,2023,1088.0,4997.0,954.0,1,1,0,1,1,0,0,0,0,0,0.995675266,1295.10868158
PF209,Eolide Easy Flow 200,A-,2023-08-01,8,2023,4413.0,8283.0,4288.0,1,1,0,1,1,0,0,0,0,0,0.114394343,3421.196802816
PF210,Eolide Easy Flow 400,A-,2023-08-01,8,2023,5180.0,9482.0,5087.0,1,1,0,1,1,0,0,0,0,0,0.058081095,3861.516117477
PF215,Aciryl 150 mg boite de 60,A+,2023-08-01,8,2023,845.0,1448.0,1330.0,1,1,0,1,1,0,0,0,0,0,0.300621583882475,1707.45832516
PF216,Aciryl 75mg boite de 15,C,2023-08-01,8,2023,653.0,1681.0,432.0,1,1,0,1,1,0,0,0,0,0,0.300621583882475,296.536344336
PF217,Notos Easy Flow boite de 30,NC,2023-08-01,8,2023,2731.0,4008.0,2640.0,1,1,0,1,1,0,0,0,0,0,0.013163058,2906.71527168
PF218,Notos Easy Flow boite de 60,A0,2023-08-01,8,2023,1880.0,3924.0,2066.0,1,1,0,1,1,0,0,0,0,0,0.171138821,1850.318682136
PF219,Painofen enfant-nourrissons flacon 120,B,2023-08-01,8,2023,2386.0,6585.0,1176.0,1,1,0,1,1,0,0,0,0,0,0.820513498,1512.688610664
PF220,Zanidip 20 MG comprimé pelliculé,A0,2023-08-01,8,2023,7984.0,11407.0,6839.0,1,1,0,1,1,0,0,0,0,0,0.284157653,6148.860383638
PF222,Pyrimag solution buvable sachet dose 10,NC,2023-08-01,8,2023,2369.0,4217.0,3220.0,1,1,0,1,1,0,0,0,0,0,0.307716483,2622.939711
PF233,Calperos 500 MG comprimé boite de 30,A0,2023-08-01,8,2023,15807.0,24941.0,27488.0,1,1,0,1,1,0,0,0,0,0,0.178147477,24503.131461696
PF234,Ortoton 750 MG boite de 50,NC,2023-08-01,8,2023,3362.0,5154.0,3443.0,1,1,0,1,1,0,0,0,0,0,0.139358736,3954.057349605
PF235,Ortoton 750 MG boite de 20,A0,2023-08-01,8,2023,9195.0,14107.0,10490.0,1,1,0,1,1,0,0,0,0,0,0.074503238,11276.03172872
PF240,Valcyvir 500 MG comprimé boite de 10,NC,2023-08-01,8,2023,2.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0.300621583882475,0.0
PF242,Astair 5 MG comprimé boite de 30,B,2023-08-01,8,2023,777.0,2494.0,742.0,1,1,0,1,1,0,0,0,0,0,0.000899399,757.8246443879999
PF243,Astair 10 MG comprimé boite de 30,A+,2023-08-01,8,2023,2381.0,4069.0,2203.0,1,1,0,1,1,0,0,0,0,0,0.000424571,2098.145842369
PF246,notos combi 200 mg boite de 12,A0,2023-08-01,8,2023,2242.0,4354.0,2136.0,1,1,0,1,1,0,0,0,0,0,0.006360019,2677.54202376
PF248,Aciryl 150 MG boite de 30,C,2023-08-01,8,2023,136.0,532.0,93.0,1,1,0,1,1,0,0,0,0,0,0.300621583882475,49.920187809
PF249,Aciryl 75 MG boite de 60,C,2023-08-01,8,2023,166.0,487.0,157.0,1,1,0,1,1,0,0,0,0,0,0.300621583882475,130.459523817
PF250,Alezine 5 MG boite de 30,NC,2023-08-01,8,2023,448.0,280.0,2200.0,1,1,0,1,1,0,0,0,0,0,0.199444867,2152.4254818
PF259,Xtiova Easy Flow 18,A+,2023-08-01,8,2023,3810.0,6462.0,4560.0,1,1,0,1,1,0,0,0,0,0,0.125902166,5165.30431344
PF260,"Elixtra comprimé 2,5 MG boite de 20",B,2023-08-01,8,2023,1295.0,2511.0,1078.0,1,1,0,1,1,0,0,0,0,0,0.546452423,716.84893049
PF261,Elixtra comprimé 5 MG boite de 20,A+,2023-08-01,8,2023,2091.0,3355.0,2110.0,1,1,0,1,1,0,0,0,0,0,0.281190005,1803.25278081
PF262,"Elixtra comprimé 2,5 MG boite de 60",A+,2023-08-01,8,2023,1850.0,3825.0,1995.0,1,1,0,1,1,0,0,0,0,0,0.328006274,1634.884782405
PF263,Elixtra comprimé 5 MG boite de 60,A+,2023-08-01,8,2023,3361.0,5200.0,3250.0,1,1,0,1,1,0,0,0,0,0,0.25979876,2834.0
PF266,Psoriasone pommade tube boite de 2,NC,2023-08-01,8,2023,266.0,598.0,616.0,1,1,0,1,1,0,0,0,0,0,0.300621583882475,469.13103468
PFC005,Ialugyn ovules boite de 10,C,2023-08-01,8,2023,2261.0,4923.0,2430.0,1,1,0,1,1,0,0,0,0,0,0.045409415,2901.30668667
PFC007,Asterane stick boite de 20,NC,2023-08-01,8,2023,648.0,1881.0,774.0,1,1,0,1,1,0,0,0,0,0,0.612110862,705.42232677
PFC008,Ialufresh gel buccal flacon 20GR,NC,2023-08-01,8,2023,633.0,1524.0,707.0,1,1,0,1,1,0,0,0,0,0,0.169886855,819.461348195
PFC009,Ialuskin crème flacon 70 GR,NC,2023-08-01,8,2023,187.0,1165.0,293.0,1,1,0,1,1,0,0,0,0,0,0.130954442,294.422330117
PFC010,Ialufresh spray buccal flacon 30ML,NC,2023-08-01,8,2023,870.0,1292.0,888.0,1,1,0,1,1,0,0,0,0,0,0.232226326,1024.501869936
PFC011,Asterane soin lavant doux flacon 30,NC,2023-08-01,8,2023,1905.0,3390.0,1848.0,1,1,0,1,1,0,0,0,0,0,0.05208031,2160.20224728
PFC017,Fer Max gélule boite de 30,NC,2023-08-01,8,2023,986.0,2090.0,1216.0,1,1,0,1,1,0,0,0,0,0,0.210799437,1340.8352592
PFC018,Asepsil 2% solution alcoolisée flacon 250 ML,NC,2023-08-01,8,2023,243.0,1306.0,510.0,1,1,0,1,1,0,0,0,0,0,0.973201232,628.81948788
PFC024,Siliskin gel flacon 15 G,NC,2023-08-01,8,2023,543.0,1536.0,275.0,1,1,0,1,1,0,0,0,0,0,0.069271097,374.158653825
PFC034,Zinc Plus 25 MG gélule boite de 30,C,2023-08-01,8,2023,988.0,10496.0,622.0,1,1,0,1,1,0,0,0,0,0,0.966930671,66.604811802
PFC035,Quercetine Plus gélule boite de 30,NC,2023-08-01,8,2023,273.0,1453.0,195.0,1,1,0,1,1,0,0,0,0,0,0.998419726,231.77878659
PFC039,Argino-B Plus boite de 30,A0,2023-08-01,8,2023,5323.0,10316.0,5352.0,1,1,0,1,1,0,0,0,0,0,0.083052528,4878.27778176
