Code prdt,DESIGNATION,Classe,Date,month,year,vente,stock,Total,cg,ipp,pfc,cde,hedelix,respi,gastro,otc,mb,vip,P_valeur,feature
PF016,"Dermosone Neo 0,05% crème dermique tube 15GR",B,2023-09-01 00:00:00,9,2023,97,140,300,1,1,1,1,1,0,0,0,0,0,0.945152233,346.1538462
PF016,"Dermosone Neo 0,05% crème dermique tube 15GR",B,2023-10-01 00:00:00,10,2023,66,184,200,1,1,1,1,1,1,1,1,1,1,0.945152233,180
PF016,"Dermosone Neo 0,05% crème dermique tube 15GR",B,2023-11-01 00:00:00,11,2023,485,396,200,1,1,1,1,1,1,1,1,1,1,0.945152233,162.962963
PF016,"Dermosone Neo 0,05% crème dermique tube 15GR",B,2023-12-01 00:00:00,12,2023,50,390,0,1,1,1,1,1,1,1,1,1,1,0.945152233,0
PF016,"Dermosone Neo 0,05% crème dermique tube 15GR",B,2024-01-01 00:00:00,1,2024,85,518,500,0,0,1,0,0,1,1,1,1,1,0.945152233,3064.5161289999996
PF016,"Dermosone Neo 0,05% crème dermique tube 15GR",B,2024-02-01 00:00:00,2,2024,55,343,0,0,0,1,0,0,1,1,1,1,1,0.945152233,0
PF016,"Dermosone Neo 0,05% crème dermique tube 15GR",B,2024-03-01 00:00:00,3,2024,54,242,0,0,0,1,0,0,1,1,1,1,1,0.945152233,0
PF016,"Dermosone Neo 0,05% crème dermique tube 15GR",B,2024-04-01 00:00:00,4,2024,269,261,0,0,0,1,0,0,0,0,0,0,0,0.945152233,0
PF016,"Dermosone Neo 0,05% crème dermique tube 15GR",B,2024-05-01 00:00:00,5,2024,65,165,0,0,0,1,0,0,0,0,0,0,0,0.945152233,0
PF016,"Dermosone Neo 0,05% crème dermique tube 15GR",B,2024-06-01 00:00:00,6,2024,66,103,0,0,0,1,0,0,0,0,0,0,0,0.945152233,0
PF016,"Dermosone Neo 0,05% crème dermique tube 15GR",B,2024-07-01 00:00:00,7,2024,140,79,0,0,0,1,0,0,0,0,0,0,0,0.945152233,0
PF016,"Dermosone Neo 0,05% crème dermique tube 15GR",B,2024-08-01 00:00:00,8,2024,30,198,0,0,0,1,0,0,0,0,0,0,0,0.945152233,0
PF016,"Dermosone Neo 0,05% crème dermique tube 15GR",B,2024-09-01 00:00:00,9,2024,77,81,0,0,0,1,0,0,0,0,0,0,0,0.945152233,0
PF016,"Dermosone Neo 0,05% crème dermique tube 15GR",B,2024-10-01 00:00:00,10,2024,42,111,0,0,0,1,0,0,0,0,0,0,0,0.945152233,0
PF016,"Dermosone Neo 0,05% crème dermique tube 15GR",B,2024-11-01 00:00:00,11,2024,17,56,0,0,0,1,0,0,0,0,0,0,0,0.945152233,0
PF016,"Dermosone Neo 0,05% crème dermique tube 15GR",B,2024-12-01 00:00:00,12,2024,0,24,0,0,0,1,0,0,0,0,0,0,0,0.945152233,0
PF016,"Dermosone Neo 0,05% crème dermique tube 15GR",B,2025-01-01 00:00:00,1,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945152233,0
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2023-01-01 00:00:00,1,2023,7742,10412,12500,1,1,0,1,0,0,0,0,0,0,0.047868432,17723.4056375
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2023-02-01 00:00:00,2,2023,6032,7179,14751,1,1,0,1,0,0,0,0,0,0,0.047868432,20823.446798649
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2023-03-01 00:00:00,3,2023,7909,9189,14421,1,1,0,1,0,0,0,0,0,0,0.047868432,10276.062086829
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2023-04-01 00:00:00,4,2023,7028,10058,13950,1,1,1,1,0,0,0,0,0,0,0.047868432,13979.47326705
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2023-05-01 00:00:00,5,2023,10588,9673,12320,1,1,1,1,0,0,0,0,0,0,0.047868432,10236.6615736
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2023-06-01 00:00:00,6,2023,12528,16274,15597,1,1,1,1,0,0,0,0,0,0,0.047868432,17484.020014536
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2023-07-01 00:00:00,7,2023,9800,22124,12433,1,1,1,1,0,0,0,0,0,0,0.047868432,9967.118836087
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2023-08-01 00:00:00,8,2023,11499,19882,12460,1,1,0,1,1,0,0,0,0,0,0.047868432,14924.82535054
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2023-09-01 00:00:00,9,2023,18585,17084,15884,1,1,1,1,1,0,0,0,0,0,0.047868432,18153.78841694
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2023-10-01 00:00:00,10,2023,19305,23347,14150,1,1,1,1,1,1,1,1,1,1,0.047868432,11560.62195275
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2023-11-01 00:00:00,11,2023,15556,25681,18597,1,1,1,1,1,1,1,1,1,1,0.047868432,23285.710453584
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2023-12-01 00:00:00,12,2023,11123,29221,8745,1,1,1,1,1,1,1,1,1,1,0.047868432,5851.025895
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2024-01-01 00:00:00,1,2024,11733,28708,9504,0,0,1,0,0,1,1,1,1,1,0.047868432,13475.459774304
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2024-02-01 00:00:00,2,2024,21007,20943,25449,0,0,1,0,0,1,1,1,1,1,0.047868432,35925.421841151
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2024-03-01 00:00:00,3,2024,8968,24295,8006,0,0,1,0,0,1,1,1,1,1,0.047868432,5704.885449494001
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2024-04-01 00:00:00,4,2024,8356,28833,7050,0,0,1,0,0,0,0,0,0,0,0.047868432,7064.895091949999
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2024-05-01 00:00:00,5,2024,8941,22649,10634,0,0,1,0,0,0,0,0,0,0,0.047868432,8835.76779007
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2024-06-01 00:00:00,6,2024,10825,18996,12029,0,0,1,0,0,0,0,0,0,0,0.047868432,13484.341652552
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2024-07-01 00:00:00,7,2024,9977,20325,9300,0,0,1,0,0,0,0,0,0,0,0.047868432,7455.4978827
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2024-08-01 00:00:00,8,2024,63110,24724,12175,0,0,1,0,0,0,0,0,0,0,0.047868432,14583.446921575
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2024-09-01 00:00:00,9,2024,14445,23477,15194,0,0,1,0,0,0,0,0,0,0,0.047868432,17365.18894529
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2024-10-01 00:00:00,10,2024,12850,28387,12294,0,0,1,0,0,0,0,0,0,0,0.047868432,10044.260514990001
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2024-11-01 00:00:00,11,2024,26324,27157,12631,0,0,1,0,0,0,0,0,0,0,0.047868432,15815.551365232
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2024-12-01 00:00:00,12,2024,140,26466,9500,0,0,1,0,0,0,0,0,0,0,0.047868432,6356.1745
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2025-01-01 00:00:00,1,2025,140,687,12048,0,0,0,0,0,0,0,0,0,0,0.047868432,17082.527289648002
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2023-01-01 00:00:00,1,2023,21364,6318,52985,1,1,0,1,0,0,0,0,0,0,0.90718478,97511.36285463501
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2023-02-01 00:00:00,2,2023,15397,15204,12643,1,1,0,1,0,0,0,0,0,0,0.90718478,8896.352961555
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2023-03-01 00:00:00,3,2023,15501,9315,31342,1,1,0,1,0,0,0,0,0,0,0.90718478,26184.49258653
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2023-04-01 00:00:00,4,2023,8696,17327,8304,1,1,1,1,0,0,0,0,0,0,0.90718478,4374.476433312
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2023-05-01 00:00:00,5,2023,8846,13861,4348,1,1,1,1,0,0,0,0,0,0,0.90718478,2238.124917068
PF109,Relaxil 4MG,B,2023-06-01 00:00:00,6,2023,964,2801,880,1,1,1,1,0,0,0,0,0,0,0.412399179,1407.87042176
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2023-06-01 00:00:00,6,2023,7837,14726,10281,1,1,1,1,0,0,0,0,0,0,0.90718478,13175.142438942
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2023-07-01 00:00:00,7,2023,5172,14448,0,1,1,1,1,0,0,0,0,0,0,0.90718478,0
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2023-08-01 00:00:00,8,2023,7232,10268,0,1,1,0,1,1,0,0,0,0,0,0.90718478,0
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2023-09-01 00:00:00,9,2023,2087,3582,0,1,1,1,1,1,0,0,0,0,0,0.90718478,0
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2023-10-01 00:00:00,10,2023,3530,610,17703,1,1,1,1,1,1,1,1,1,1,0.90718478,28084.311029565
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2023-11-01 00:00:00,11,2023,14337,5903,23898,1,1,1,1,1,1,1,1,1,1,0.90718478,25114.992291018
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2023-12-01 00:00:00,12,2023,15167,22143,22512,1,1,1,1,1,1,1,1,1,1,0.90718478,22823.674160112
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2024-01-01 00:00:00,1,2024,23027,38263,23762,0,0,1,0,0,1,1,1,1,1,0.90718478,43730.584205942
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2024-02-01 00:00:00,2,2024,20679,32969,384,0,0,1,0,0,1,1,1,1,1,0.90718478,270.20481984
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2024-03-01 00:00:00,3,2024,12856,31118,0,0,0,1,0,0,1,1,1,1,1,0.90718478,0
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2024-04-01 00:00:00,4,2024,6830,16341,0,0,0,1,0,0,0,0,0,0,0,0.90718478,0
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2024-05-01 00:00:00,5,2024,1491,3709,0,0,0,1,0,0,0,0,0,0,0,0.90718478,0
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2024-06-01 00:00:00,6,2024,2444,153,0,0,0,1,0,0,0,0,0,0,0,0.90718478,0
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2024-07-01 00:00:00,7,2024,2285,789,0,0,0,1,0,0,0,0,0,0,0,0.90718478,0
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2024-08-01 00:00:00,8,2024,1182,126,0,0,0,1,0,0,0,0,0,0,0,0.90718478,0
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2024-09-01 00:00:00,9,2024,1139,28,0,0,0,1,0,0,0,0,0,0,0,0.90718478,0
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2024-10-01 00:00:00,10,2024,2,18,0,0,0,1,0,0,0,0,0,0,0,0.90718478,0
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2024-11-01 00:00:00,11,2024,10027,-8,0,0,0,1,0,0,0,0,0,0,0,0.90718478,0
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2024-12-01 00:00:00,12,2024,0,274,0,0,0,1,0,0,0,0,0,0,0,0.90718478,0
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2025-01-01 00:00:00,1,2025,0,0,9000,0,0,0,0,0,0,0,0,0,0,0.90718478,16563.221019
PF023,Verax Blu bain de bouche flacon 120ML,A0,2023-01-01 00:00:00,1,2023,20530,21639,32405,1,1,0,1,0,0,0,0,0,0,0.425879642,47530.77485235
PF023,Verax Blu bain de bouche flacon 120ML,A0,2023-02-01 00:00:00,2,2023,17388,18259,41653,1,1,0,1,0,0,0,0,0,0,0.425879642,48565.976133191994
PF023,Verax Blu bain de bouche flacon 120ML,A0,2023-03-01 00:00:00,3,2023,25980,18888,57806,1,1,0,1,0,0,0,0,0,0,0.425879642,62120.90424464399
PF023,Verax Blu bain de bouche flacon 120ML,A0,2023-04-01 00:00:00,4,2023,24728,25258,40824,1,1,1,1,0,0,0,0,0,0,0.425879642,41045.805120096
PF023,Verax Blu bain de bouche flacon 120ML,A0,2023-05-01 00:00:00,5,2023,38300,32415,44188,1,1,1,1,0,0,0,0,0,0,0.425879642,35169.502237652
PF023,Verax Blu bain de bouche flacon 120ML,A0,2023-06-01 00:00:00,6,2023,36097,44327,45145,1,1,1,1,0,0,0,0,0,0,0.425879642,52684.100828295
PF023,Verax Blu bain de bouche flacon 120ML,A0,2023-07-01 00:00:00,7,2023,32209,65636,40135,1,1,1,1,0,0,0,0,0,0,0.425879642,30126.171667709998
PF023,Verax Blu bain de bouche flacon 120ML,A0,2023-08-01 00:00:00,8,2023,37569,59423,34858,1,1,0,1,1,0,0,0,0,0,0.425879642,37315.142476622
PF023,Verax Blu bain de bouche flacon 120ML,A0,2023-09-01 00:00:00,9,2023,43796,48558,42733,1,1,1,1,1,0,0,0,0,0,0.425879642,41462.277751974
PF023,Verax Blu bain de bouche flacon 120ML,A0,2023-10-01 00:00:00,10,2023,45293,69239,32315,1,1,1,1,1,1,1,1,1,1,0.425879642,24031.532891565
PF023,Verax Blu bain de bouche flacon 120ML,A0,2023-11-01 00:00:00,11,2023,41859,78644,38740,1,1,1,1,1,1,1,1,1,1,0.425879642,53800.41623398
PF023,Verax Blu bain de bouche flacon 120ML,A0,2023-12-01 00:00:00,12,2023,35533,73637,37132,1,1,1,1,1,1,1,1,1,1,0.425879642,26869.114146208
PF023,Verax Blu bain de bouche flacon 120ML,A0,2024-01-01 00:00:00,1,2024,38315,69681,38134,0,0,1,0,0,1,1,1,1,1,0.425879642,55933.91662458
PF023,Verax Blu bain de bouche flacon 120ML,A0,2024-02-01 00:00:00,2,2024,58189,53468,56499,0,0,1,0,0,1,1,1,1,1,0.425879642,65875.90535013599
PF023,Verax Blu bain de bouche flacon 120ML,A0,2024-03-01 00:00:00,3,2024,32582,62799,38955,0,0,1,0,0,1,1,1,1,1,0.425879642,41862.779380169995
PF023,Verax Blu bain de bouche flacon 120ML,A0,2024-04-01 00:00:00,4,2024,28105,73028,30124,0,0,1,0,0,0,0,0,0,0,0.425879642,30287.669837296
PF023,Verax Blu bain de bouche flacon 120ML,A0,2024-05-01 00:00:00,5,2024,33997,61727,52789,0,0,1,0,0,0,0,0,0,0,0.425879642,42015.091283231006
PF023,Verax Blu bain de bouche flacon 120ML,A0,2024-06-01 00:00:00,6,2024,35966,52950,42127,0,0,1,0,0,0,0,0,0,0,0.425879642,49162.102460817
PF023,Verax Blu bain de bouche flacon 120ML,A0,2024-07-01 00:00:00,7,2024,33820,63917,26379,0,0,1,0,0,0,0,0,0,0,0.425879642,19800.629934533998
PF023,Verax Blu bain de bouche flacon 120ML,A0,2024-08-01 00:00:00,8,2024,197805,75251,35790,0,0,1,0,0,0,0,0,0,0,0.425879642,38312.83921161
PF023,Verax Blu bain de bouche flacon 120ML,A0,2024-09-01 00:00:00,9,2024,42588,70678,39019,0,0,1,0,0,0,0,0,0,0,0.425879642,37858.718451882
PF023,Verax Blu bain de bouche flacon 120ML,A0,2024-10-01 00:00:00,10,2024,33865,73703,46622,0,0,1,0,0,0,0,0,0,0,0.425879642,34671.147345522
PF023,Verax Blu bain de bouche flacon 120ML,A0,2024-11-01 00:00:00,11,2024,76397,73018,29712,0,0,1,0,0,0,0,0,0,0,0.425879642,41262.725016624
PF023,Verax Blu bain de bouche flacon 120ML,A0,2024-12-01 00:00:00,12,2024,1047,82888,29592,0,0,1,0,0,0,0,0,0,0,0.425879642,21413.089136448
PF023,Verax Blu bain de bouche flacon 120ML,A0,2025-01-01 00:00:00,1,2025,1047,1683,31052,0,0,0,0,0,0,0,0,0,0,0.425879642,45546.23115924
PF024,Ecorex 1% crème dermique tube 30GR,A0,2023-01-01 00:00:00,1,2023,13341,15932,22421,1,1,0,1,0,0,0,0,0,0,0.111177372,32986.068780574
PF024,Ecorex 1% crème dermique tube 30GR,A0,2023-02-01 00:00:00,2,2023,10790,12578,25309,1,1,0,1,0,0,0,0,0,0,0.111177372,34074.096931189
PF024,Ecorex 1% crème dermique tube 30GR,A0,2023-03-01 00:00:00,3,2023,14920,13700,28696,1,1,0,1,0,0,0,0,0,0,0.111177372,26991.521907736
PF024,Ecorex 1% crème dermique tube 30GR,A0,2023-04-01 00:00:00,4,2023,13217,16352,23322,1,1,1,1,0,0,0,0,0,0,0.111177372,20152.528399068
PF024,Ecorex 1% crème dermique tube 30GR,A0,2023-05-01 00:00:00,5,2023,18735,17346,21894,1,1,1,1,0,0,0,0,0,0,0.111177372,18897.781403568
PF024,Ecorex 1% crème dermique tube 30GR,A0,2023-06-01 00:00:00,6,2023,22965,26731,33450,1,1,1,1,0,0,0,0,0,0,0.111177372,39562.29819585
PF024,Ecorex 1% crème dermique tube 30GR,A0,2023-07-01 00:00:00,7,2023,22537,35391,28953,1,1,1,1,0,0,0,0,0,0,0.111177372,24875.857214685002
PF024,Ecorex 1% crème dermique tube 30GR,A0,2023-08-01 00:00:00,8,2023,24109,34481,24280,1,1,0,1,1,0,0,0,0,0,0.111177372,27024.498904999997
PF024,Ecorex 1% crème dermique tube 30GR,A0,2023-09-01 00:00:00,9,2023,36779,33601,38998,1,1,1,1,1,0,0,0,0,0,0.111177372,46434.400121590006
PF024,Ecorex 1% crème dermique tube 30GR,A0,2023-10-01 00:00:00,10,2023,37939,46135,27408,1,1,1,1,1,1,1,1,1,1,0.111177372,21541.118590512
PF024,Ecorex 1% crème dermique tube 30GR,A0,2023-11-01 00:00:00,11,2023,30216,48114,33231,1,1,1,1,1,1,1,1,1,1,0.111177372,34822.595920365005
PF024,Ecorex 1% crème dermique tube 30GR,A0,2023-12-01 00:00:00,12,2023,24553,57716,17171,1,1,1,1,1,1,1,1,1,1,0.111177372,11141.15419879
PF024,Ecorex 1% crème dermique tube 30GR,A0,2024-01-01 00:00:00,1,2024,22443,54935,20454,0,0,1,0,0,1,1,1,1,1,0.111177372,30092.192624676
PF024,Ecorex 1% crème dermique tube 30GR,A0,2024-02-01 00:00:00,2,2024,37111,39485,40480,0,0,1,0,0,1,1,1,1,1,0.111177372,54499.16803408
PF024,Ecorex 1% crème dermique tube 30GR,A0,2024-03-01 00:00:00,3,2024,17809,34084,22217,0,0,1,0,0,1,1,1,1,1,0.111177372,20897.359988297
PF024,Ecorex 1% crème dermique tube 30GR,A0,2024-04-01 00:00:00,4,2024,17826,45806,17356,0,0,1,0,0,0,0,0,0,0,0.111177372,14997.310817864
PF024,Ecorex 1% crème dermique tube 30GR,A0,2024-05-01 00:00:00,5,2024,18084,40428,24086,0,0,1,0,0,0,0,0,0,0,0.111177372,20789.803730992
PF024,Ecorex 1% crème dermique tube 30GR,A0,2024-06-01 00:00:00,6,2024,25191,35418,36693,0,0,1,0,0,0,0,0,0,0,0.111177372,43397.889617349
PF024,Ecorex 1% crème dermique tube 30GR,A0,2024-07-01 00:00:00,7,2024,24475,35333,27250,0,0,1,0,0,0,0,0,0,0,0.111177372,23412.67257625
PF024,Ecorex 1% crème dermique tube 30GR,A0,2024-08-01 00:00:00,8,2024,33159,51549,31657,0,0,1,0,0,0,0,0,0,0,0.111177372,35235.360866375
PF024,Ecorex 1% crème dermique tube 30GR,A0,2024-09-01 00:00:00,9,2024,32700,53353,33959,0,0,1,0,0,0,0,0,0,0,0.111177372,40434.529815095004
PF024,Ecorex 1% crème dermique tube 30GR,A0,2024-10-01 00:00:00,10,2024,29200,61813,26249,0,0,1,0,0,0,0,0,0,0,0.111177372,20630.210956011
PF024,Ecorex 1% crème dermique tube 30GR,A0,2024-11-01 00:00:00,11,2024,53247,57240,25655,0,0,1,0,0,0,0,0,0,0,0.111177372,26883.744044325
PF024,Ecorex 1% crème dermique tube 30GR,A0,2024-12-01 00:00:00,12,2024,465,55257,20276,0,0,1,0,0,0,0,0,0,0,0.111177372,13155.788395239999
PF024,Ecorex 1% crème dermique tube 30GR,A0,2025-01-01 00:00:00,1,2025,465,1153,24207,0,0,0,0,0,0,0,0,0,0,0.111177372,35613.655366458006
PF031,Ecorex 150MG ovule boite de 3,B,2023-01-01 00:00:00,1,2023,6336,9477,7300,1,1,0,1,0,0,0,0,0,0,0.094307124,10737.7877298
PF031,Ecorex 150MG ovule boite de 3,B,2023-02-01 00:00:00,2,2023,5227,6663,11300,1,1,0,1,0,0,0,0,0,0,0.094307124,14463.8817568
PF031,Ecorex 150MG ovule boite de 3,B,2023-03-01 00:00:00,3,2023,6169,7508,12355,1,1,0,1,0,0,0,0,0,0,0.094307124,11382.13643721
PF031,Ecorex 150MG ovule boite de 3,B,2023-04-01 00:00:00,4,2023,4896,8392,9800,1,1,1,1,0,0,0,0,0,0,0.094307124,8671.625354
PF031,Ecorex 150MG ovule boite de 3,B,2023-05-01 00:00:00,5,2023,7648,9120,8581,1,1,1,1,0,0,0,0,0,0,0.094307124,5765.976683559
PF031,Ecorex 150MG ovule boite de 3,B,2023-06-01 00:00:00,6,2023,9108,14725,10900,1,1,1,1,0,0,0,0,0,0,0.094307124,13484.7800238
PF031,Ecorex 150MG ovule boite de 3,B,2023-07-01 00:00:00,7,2023,7875,17800,6899,1,1,1,1,0,0,0,0,0,0,0.094307124,5442.288030078
PF031,Ecorex 150MG ovule boite de 3,B,2023-08-01 00:00:00,8,2023,8847,16757,8512,1,1,0,1,1,0,0,0,0,0,0.094307124,10254.872755456001
PF031,Ecorex 150MG ovule boite de 3,B,2023-09-01 00:00:00,9,2023,15549,13955,16354,1,1,1,1,1,0,0,0,0,0,0.094307124,21610.946167772
PF031,Ecorex 150MG ovule boite de 3,B,2023-10-01 00:00:00,10,2023,13308,19080,9600,1,1,1,1,1,1,1,1,1,1,0.094307124,7557.977472
PF031,Ecorex 150MG ovule boite de 3,B,2023-11-01 00:00:00,11,2023,12625,23363,16166,1,1,1,1,1,1,1,1,1,1,0.094307124,20740.860101362
PF031,Ecorex 150MG ovule boite de 3,B,2023-12-01 00:00:00,12,2023,9406,24467,6195,1,1,1,1,1,1,1,1,1,1,0.094307124,3827.654650155
PF031,Ecorex 150MG ovule boite de 3,B,2024-01-01 00:00:00,1,2024,10334,25447,9396,0,0,1,0,0,1,1,1,1,1,0.094307124,13820.856645096
PF031,Ecorex 150MG ovule boite de 3,B,2024-02-01 00:00:00,2,2024,13869,17731,14071,0,0,1,0,0,1,1,1,1,1,0.094307124,18010.732761056
PF031,Ecorex 150MG ovule boite de 3,B,2024-03-01 00:00:00,3,2024,8445,17745,8000,0,0,1,0,0,1,1,1,1,1,0.094307124,7370.060016
PF031,Ecorex 150MG ovule boite de 3,B,2024-04-01 00:00:00,4,2024,6862,21327,6724,0,0,1,0,0,0,0,0,0,0,0.094307124,5949.79682452
PF031,Ecorex 150MG ovule boite de 3,B,2024-05-01 00:00:00,5,2024,8455,19120,10735,0,0,1,0,0,0,0,0,0,0,0.094307124,7213.350390165
PF031,Ecorex 150MG ovule boite de 3,B,2024-06-01 00:00:00,6,2024,9844,16054,9991,0,0,1,0,0,0,0,0,0,0,0.094307124,12360.223597962
PF031,Ecorex 150MG ovule boite de 3,B,2024-07-01 00:00:00,7,2024,9163,18139,9910,0,0,1,0,0,0,0,0,0,0,0.094307124,7817.52056502
PF031,Ecorex 150MG ovule boite de 3,B,2024-08-01 00:00:00,8,2024,11416,21077,9056,0,0,1,0,0,0,0,0,0,0,0.094307124,10910.259360128
PF031,Ecorex 150MG ovule boite de 3,B,2024-09-01 00:00:00,9,2024,12737,22767,13757,0,0,1,0,0,0,0,0,0,0,0.094307124,18179.148002326
PF031,Ecorex 150MG ovule boite de 3,B,2024-10-01 00:00:00,10,2024,11515,24697,10903,0,0,1,0,0,0,0,0,0,0,0.094307124,8583.815455959999
PF031,Ecorex 150MG ovule boite de 3,B,2024-11-01 00:00:00,11,2024,21773,23331,9701,0,0,1,0,0,0,0,0,0,0,0.094307124,12446.312250607
PF031,Ecorex 150MG ovule boite de 3,B,2024-12-01 00:00:00,12,2024,201,24688,7639,0,0,1,0,0,0,0,0,0,0,0.094307124,4719.847275631
PF031,Ecorex 150MG ovule boite de 3,B,2025-01-01 00:00:00,1,2025,201,685,7897,0,0,0,0,0,0,0,0,0,0,0.094307124,11615.932835922002
PF033,Prurex 10% crème dermique tube 40GR,B,2023-01-01 00:00:00,1,2023,5678,7532,3550,1,1,0,1,0,0,0,0,0,0,0.167599389,3380.888366
PF033,Prurex 10% crème dermique tube 40GR,B,2023-02-01 00:00:00,2,2023,3749,3460,1000,1,1,0,1,0,0,0,0,0,0,0.167599389,860.83499
PF033,Prurex 10% crème dermique tube 40GR,B,2023-03-01 00:00:00,3,2023,1544,2197,0,1,1,0,1,0,0,0,0,0,0,0.167599389,0
PF033,Prurex 10% crème dermique tube 40GR,B,2023-04-01 00:00:00,4,2023,-2,43,0,1,1,1,1,0,0,0,0,0,0,0.167599389,0
PF033,Prurex 10% crème dermique tube 40GR,B,2023-05-01 00:00:00,5,2023,13,10,0,1,1,1,1,0,0,0,0,0,0,0.167599389,0
PF033,Prurex 10% crème dermique tube 40GR,B,2023-06-01 00:00:00,6,2023,101,9,0,1,1,1,1,0,0,0,0,0,0,0.167599389,0
PF033,Prurex 10% crème dermique tube 40GR,B,2023-07-01 00:00:00,7,2023,1,7,0,1,1,1,1,0,0,0,0,0,0,0.167599389,0
PF033,Prurex 10% crème dermique tube 40GR,B,2023-08-01 00:00:00,8,2023,132,219,0,1,1,0,1,1,0,0,0,0,0,0.167599389,0
PF033,Prurex 10% crème dermique tube 40GR,B,2023-09-01 00:00:00,9,2023,133,216,0,1,1,1,1,1,0,0,0,0,0,0.167599389,0
PF033,Prurex 10% crème dermique tube 40GR,B,2023-10-01 00:00:00,10,2023,2,9,0,1,1,1,1,1,1,1,1,1,1,0.167599389,0
PF033,Prurex 10% crème dermique tube 40GR,B,2023-11-01 00:00:00,11,2023,-10,7,0,1,1,1,1,1,1,1,1,1,1,0.167599389,0
PF033,Prurex 10% crème dermique tube 40GR,B,2023-12-01 00:00:00,12,2023,403,3,0,1,1,1,1,1,1,1,1,1,1,0.167599389,0
PF033,Prurex 10% crème dermique tube 40GR,B,2024-01-01 00:00:00,1,2024,0,2,0,0,0,1,0,0,1,1,1,1,1,0.167599389,0
PF033,Prurex 10% crème dermique tube 40GR,B,2024-02-01 00:00:00,2,2024,2,5,0,0,0,1,0,0,1,1,1,1,1,0.167599389,0
PF033,Prurex 10% crème dermique tube 40GR,B,2024-03-01 00:00:00,3,2024,0,0,0,0,0,1,0,0,1,1,1,1,1,0.167599389,0
PF033,Prurex 10% crème dermique tube 40GR,B,2024-04-01 00:00:00,4,2024,35,6,0,0,0,1,0,0,0,0,0,0,0,0.167599389,0
PF109,Relaxil 4MG,B,2023-08-01 00:00:00,8,2023,1210,2247,1000,1,1,0,1,1,0,0,0,0,0,0.412399179,1405.360922
PF033,Prurex 10% crème dermique tube 40GR,B,2024-05-01 00:00:00,5,2024,0,6,0,0,0,1,0,0,0,0,0,0,0,0.167599389,0
PF033,Prurex 10% crème dermique tube 40GR,B,2024-06-01 00:00:00,6,2024,114,6,0,0,0,1,0,0,0,0,0,0,0,0.167599389,0
PF033,Prurex 10% crème dermique tube 40GR,B,2024-07-01 00:00:00,7,2024,0,517,0,0,0,1,0,0,0,0,0,0,0,0.167599389,0
